pr,reviewer,weight
26788,joyeecheung,1.0072170315157185
26786,vsemozhetbyt,1.0081580786459678
26786,sam-github,1.0081577131268735
26781,BridgeAR,1.0061322585987793
26781,dnlup,1.0061701548471746
26779,dnlup,1.0083956659745943
26778,addaleax,1.0081559511392522
26778,Hakerh400,1.0081422396067656
26774,vsemozhetbyt,1.0082377743451025
26770,jasnell,1.0067591492324728
26770,dnlup,1.0067414509874792
26760,mscdex,1.0088763921288408
26760,Fishrock123,1.0085660098659748
26760,vsemozhetbyt,0.7562135366687184
26759,joyeecheung,1.0089334178411133
26759,bnoordhuis,1.0084681521741714
26759,devsnek,1.008463914606799
26757,gireeshpunathil,0.31519537809109466
26757,addaleax,0.5042567946056602
26757,bnoordhuis,1.0084744148063423
26752,mcollina,1.00742346078577
26752,BridgeAR,0.7555308562296013
26747,sam-github,1.0090861088358136
26747,addaleax,1.0090830928838375
26745,BridgeAR,1.0091403882240382
26745,richardlau,1.0091118034477682
26745,targos,0.5045451017910211
26745,jasnell,0.11036588819805891
26745,addaleax,0.7567819628056984
26745,guybedford,0.7567632917798355
26745,MylesBorins,0.7567610888817935
26745,joyeecheung,0.5045087343277331
26745,devsnek,1.009010431153777
26745,GeoffreyBooth,1.0090031567896223
26745,bcoe,1.008952871099346
26738,BridgeAR,0.11021045568387473
26738,Trott,1.0088148117311095
26738,joyeecheung,1.006570872143549
26726,bnoordhuis,1.0085147197124862
26725,targos,1.0067571182705228
26725,thefourtheye,1.003527108717248
26721,mscdex,1.009756109595208
26721,apapirovski,1.00962894060153
26719,refack,0.7556556182914582
26719,richardlau,0.7556555935593183
26717,vsemozhetbyt,1.0099735861598989
26716,ZYSzys,0.11016705667223123
26716,digitaldina,0.5036141257496027
26716,jasnell,1.004010092095779
26714,rvagg,7.319664419671375e-05
26714,refack,0.5050241292976372
26714,Trott,0.11041200115263797
26700,richardlau,1.0108647666478487
26700,addaleax,0.7579660312109266
26700,jdalton,0.7578780707103043
26700,devsnek,1.0104816676847435
26700,BridgeAR,1.019951271121103
26699,gengjiawen,1.0110142441207388
26695,bengl,1.0112652054497004
26695,jasnell,1.0099261062739535
26691,BridgeAR,1.0113827739317476
26691,mcollina,0.5049281590113206
26691,addaleax,1.0109005715616604
26691,bnoordhuis,1.0074293188898813
26686,ZYSzys,1.0033283270821467
26684,richardlau,1.0115926542465017
26684,refack,1.0115886950795185
26680,sam-github,1.0103007159740005
26680,Trott,1.0096124925910837
26676,mscdex,1.0117704941880978
26676,JungMinu,1.0117220457179623
26675,lpinca,1.0118747259887493
26666,bnoordhuis,0.7588272686660338
26666,refack,0.7587523687858098
26666,richardlau,1.0115885540168479
26665,joyeecheung,1.0106745501008714
26665,thefourtheye,1.0100326457277766
26665,Trott,0.3133532208949623
26665,aymen94,1.0027838762466637
26660,Trott,1.0122552194354932
26660,targos,1.012254203115502
26652,BridgeAR,1.0125209475880512
26652,Trott,1.0124887836539493
26650,ZYSzys,1.0127827707362036
26650,BridgeAR,1.0125733306749052
26648,devsnek,1.0128480115455427
26648,richardlau,1.012865732160368
26648,antsmartian,1.0151814366098475
26648,BridgeAR,0.010887652537885479
26644,richardlau,1.0129946931826403
26638,mcollina,0.18965958526354276
26638,tadjik1,0.31610356304240284
26638,sam-github,1.0114769702024884
26635,BridgeAR,0.5041170668090017
26635,joyeecheung,0.31431534511230264
26635,vsemozhetbyt,1.0122124031347286
26635,refack,1.0008873161645788
26634,addaleax,1.010771219374373
26634,gengjiawen,1.010770204544341
26628,joyeecheung,0.02119494644977054
26628,addaleax,0.03771890133553716
26628,gireeshpunathil,1.0133635398078034
26628,jasnell,1.013252268863231
26625,addaleax,1.01344021761045
26625,vsemozhetbyt,1.0122097212948438
26625,richardlau,1.0122052515774922
26624,addaleax,1.0134441557596583
26624,kingces95,1.0133867243625796
26620,richardlau,1.0104403155306891
26620,refack,0.3152038007478138
26620,bzoz,1.0084773773824167
26620,cclauss,0.7544529499938379
26615,shisama,1.0090020507718505
26615,cjihrig,1.0090720750493396
