18606,5
18605,22
18604,10
18604,22
18600,3
18600,35
18600,20
18600,5
18598,16
18598,14
18596,16
18596,5
18594,3
18594,15
18594,23
18593,66
18593,5
18592,5
18592,86
18592,15
18591,8
18591,16
18591,5
18591,7
18587,20
18587,15
18581,16
18581,5
18576,33
18576,23
18574,3
18574,4
18574,15
18570,3
18570,5
18570,86
18570,15
18569,16
18569,8
18569,5
18568,3
18568,5
18568,7
18568,20
18568,22
18568,90
18556,16
18556,8
18556,5
18554,101
18554,102
18554,7
18554,8
18554,103
18554,10
18554,14
18554,57
18553,49
18553,7
18546,10
18546,3
18546,5
18545,66
18545,3
18544,104
18544,66
18544,5
18541,66
18541,5
18539,1
18539,10
18539,7
18531,5
18531,12
18531,93
18531,15
18530,105
18530,5
18530,39
18529,5
18529,7
18526,16
18526,106
18524,5
18524,7
18524,15
18524,16
18524,20
18521,81
18521,91
18521,5
18516,5
18516,3
18516,85
18516,23
18512,3
18512,12
18510,93
18507,3
18504,107
18504,5
18500,5
18500,85
18500,7
18499,106
18498,91
18498,3
18498,4
18498,5
18495,4
18495,5
18489,1
18489,11
18489,108
18489,13
18487,5
18487,15
18486,3
18486,5
18485,16
18485,35
18484,3
18484,5
18484,14
18479,8
18479,10
18479,5
18470,8
18470,5
18468,7
18468,72
18468,109
18468,15
18468,19
18468,21
18468,22
18468,87
18467,3
18467,12
18467,5
18464,16
18464,3
18464,5
18461,35
18461,23
18458,5
18458,22
18458,7
18455,1
18455,5
18453,3
18453,91
18453,4
18453,20
18452,16
18452,65
18452,10
18452,15
18450,1
18450,5
18449,66
18449,5
18449,7
18448,66
18448,5
18446,11
18446,12
18446,7
18443,10
18443,4
18443,22
18443,7
18441,16
18441,66
18441,5
18439,16
18439,20
18438,16
18438,5
18437,72
18437,4
18437,22
18434,8
18434,5
18434,22
18433,1
18433,5
18433,7
18433,15
18433,20
18433,93
18432,1
18432,5
18432,22
18432,7
18427,8
18426,66
18426,110
18423,1
18423,5
18422,66
18422,7
18422,23
18421,1
18421,5
18421,40
18421,10
18421,26
18418,33
18418,3
18418,103
18418,12
18418,111
18418,81
18418,23
18417,1
18417,5
18416,1
18416,66
18416,5
18416,7
18416,22
18416,93
18413,5
18413,93
18413,7
18410,3
18410,5
18410,20
18410,85
18410,23
18407,1
18407,5
18402,65
18402,3
18402,22
18402,15
18401,3
18401,7
18401,73
18401,15
18401,85
18401,23
18399,66
18399,12
18395,8
18395,66
18391,44
18391,5
18391,22
18391,39
18388,7
18388,15
18388,49
18388,85
18388,23
18385,106
18384,24
18384,33
18384,5
18383,1
18382,3
18382,4
18382,7
18382,39
18382,12
18382,95
18378,5
18378,7
18377,86
18377,22
18376,4
18376,5
18374,68
18374,5
18374,7
18364,16
18363,1
18363,5
18363,22
18358,22
18354,112
18354,20
18353,1
18353,5
18349,16
18349,5
18349,22
18343,5
18342,8
18342,1
18342,5
18342,113
18341,89
18341,5
18340,8
18340,4
18338,112
18338,16
18338,20
18338,15
18335,3
18335,36
18335,5
18335,74
18335,16
18335,22
18334,66
18334,5
18331,16
18331,5
18331,22
18323,114
18323,3
18317,20
18317,5
18317,7
18312,3
18312,68
18312,85
18312,22
18311,85
18311,5
18309,115
18309,85
18309,15
18307,8
18307,16
18307,22
18306,3
18306,5
18305,8
18305,3
18305,5
18300,5
18300,7
18297,48
18297,19
18294,8
18294,116
18289,1
18289,3
18289,4
18289,68
18289,5
18289,11
18289,15
18288,8
18288,1
18288,12
18288,5
18283,16
18283,3
18283,5
18280,112
18280,20
18280,15
18279,112
18279,20
18279,5
18278,16
18278,20
18275,13
18275,68
18275,5
18270,1
18270,5
18270,72
18270,10
18270,15
18270,22
18268,5
18267,12
18267,3
18267,68
18267,85
18264,48
18264,5
18263,33
18263,3
18263,5
18262,85
18262,14
18261,96
18261,1
18261,7
18261,81
18261,25
18261,26
18260,72
18260,4
18260,15
18247,3
18247,5
18244,3
18244,12
18244,13
18244,15
18242,16
18242,117
18238,35
18238,73
18238,11
18238,118
18238,23
18238,26
18234,3
18234,5
18234,11
18234,49
18234,19
18223,120
18223,10
18223,13
18223,119
18216,1
18216,4
18216,72
18216,16
18216,22
18214,85
18214,5
18211,22
18210,8
18210,25
18210,5
18210,46
18208,66
18208,3
18206,1
18206,5
18204,85
18204,13
18204,14
18204,15
18202,3
18202,69
18202,7
18202,12
18202,13
18202,20
18202,85
18202,22
18201,85
18197,121
18197,13
18192,3
18192,10
18192,14
18192,15
18192,23
18191,96
18191,3
18191,7
18191,43
18191,16
18190,1
18190,108
18190,5
18190,22
18189,1
18189,122
18189,5
18187,8
18187,65
18187,10
18187,13
18176,1
18176,5
18174,5
18173,66
18173,5
18172,66
18172,123
18172,5
18172,15
18167,49
18167,124
18167,1
18166,1
18166,5
18165,10
18165,4
18165,22
18163,13
18163,14
18160,16
18160,85
18160,15
18157,16
18157,106
18157,5
18157,125
18154,8
18154,126
18154,95
18152,16
18152,65
18152,20
18149,72
18149,4
18134,1
18134,7
18134,72
18134,106
18134,11
18133,16
18133,10
18133,15
18130,72
18130,1
18129,4
18122,66
18122,3
18122,5
18121,16
18121,10
18121,20
18120,96
18120,43
18115,4
18115,13
18115,14
18115,68
18113,32
18113,73
18113,12
18113,23
18113,24
18112,20
18112,127
18112,7
18109,1
18109,66
18101,22
18096,128
18096,35
18096,5
18096,102
18096,24
18095,16
18095,122
18095,10
18095,15
18091,65
18091,15
18088,72
18088,8
18088,5
18088,22
18087,20
18087,5
18087,7
18086,16
18086,7
18081,8
18081,66
18081,5
18077,16
18077,10
18077,13
18076,108
18071,43
18071,85
18071,13
18071,7
18069,129
18069,66
18069,5
18069,22
18064,72
18064,16
18064,22
18064,15
18063,96
18063,43
18061,1
18061,5
18061,15
18061,49
18061,22
18059,16
18059,8
18056,16
18056,106
18056,85
18056,15
18047,48
18047,1
18047,3
18047,5
18044,96
18044,3
18044,35
18044,7
18044,40
18044,11
18044,21
18044,26
18038,35
18038,5
18038,11
18038,24
18038,26
18037,7
18037,11
18037,43
18037,15
18037,24
18037,95
18036,8
18036,16
18036,15
18035,16
18035,15
18034,85
18034,13
18034,14
18034,15
18030,13
18030,22
18029,3
18027,3
18027,10
18027,13
18027,14
18027,16
18027,30
18025,3
18025,44
18023,1
18023,3
18023,7
18021,3
18021,68
18021,7
18021,72
18021,20
18021,22
18018,72
18018,8
18018,5
18017,16
18017,43
18017,11
18017,3
18014,3
18014,7
18014,72
18014,106
18014,49
18011,72
18011,49
18011,82
18011,3
18009,5
18008,8
18008,5
18002,66
18002,130
18002,3
18002,7
18002,72
18002,11
18002,23
18002,55
18000,35
18000,12
18000,13
17999,20
17999,5
17999,15
17996,1
17996,5
17994,3
17994,4
17994,68
17994,7
17994,13
17993,16
17993,131
17993,20
17993,15
17989,1
17989,5
17984,132
17984,5
17984,133
17981,16
17981,134
17978,5
17978,135
17978,136
17978,106
17978,15
17978,16
17978,95
17977,68
17977,7
17977,72
17977,137
17977,138
17977,139
17977,140
17975,106
17975,43
17975,74
17975,141
17975,142
17975,143
17972,1
17972,5
17968,16
17968,15
17964,144
17964,106
17958,3
17958,10
17958,106
17958,145
17958,86
17957,20
17957,7
17956,16
17956,3
17956,15
17956,95
17955,16
17955,65
17955,106
17955,15
17954,35
17954,20
17954,23
17953,5
17953,7
17953,49
17953,20
17953,85
17953,95
17951,96
17951,35
17951,5
17951,7
17951,40
17951,43
17951,146
17951,147
17950,106
17950,15
17950,16
17950,49
17950,146
17950,95
17947,66
17947,85
17946,148
17946,5
17944,48
17944,35
17944,39
17944,7
17942,6
17942,8
17942,12
17942,13
17942,86
17940,23
17940,12
17940,5
17940,15
17937,16
17937,15
17935,126
17935,10
17935,86
17935,15
17934,8
17934,16
17933,8
17933,5
17930,15
17928,8
17928,149
17926,1
17926,5
17925,96
17925,35
17925,11
17925,43
17925,16
17924,5
17924,10
17924,15
17924,85
17924,150
17921,66
17921,132
17921,85
17920,8
17920,48
17920,5
17919,48
17919,19
17918,72
17918,106
17918,10
17917,1
17917,5
17917,7
17917,46
17917,22
17908,16
17908,5
17908,15
17905,106
17905,20
17905,15
17904,8
17904,106
17901,106
17901,22
17901,146
17897,151
17897,15
17896,20
17896,68
17896,7
17894,1
17894,5
17892,68
17892,13
17892,6
17889,42
17889,85
17889,14
17889,15
17887,72
17887,68
17887,22
17878,123
17878,15
17877,16
17877,5
17877,87
17877,15
17874,22
17872,33
17872,132
17863,22
17860,3
17860,5
17860,7
17860,85
17860,152
17855,3
17852,153
17852,5
17851,8
17851,1
17851,10
17851,7
17843,68
17843,12
17843,14
17843,15
17843,85
17838,132
17838,3
17838,68
17833,3
17831,154
17831,44
17831,66
17830,12
17828,1
17828,5
17828,15
17826,16
17826,106
17826,15
17824,3
17824,68
17824,12
17824,14
17824,15
17824,85
17823,152
17823,1
17823,5
17823,22
17822,16
17822,1
17822,155
17822,49
17812,32
17812,3
17812,7
17809,5
17809,106
17809,11
17809,13
17809,146
17805,106
17805,3
17805,15
17804,15
17804,5
17804,95
17791,16
17791,72
17791,15
17790,44
17786,16
17786,43
17786,5
17785,24
17785,16
17785,5
17785,23
17781,5
17781,7
17781,106
17781,15
17781,23
17777,1
17777,146
17777,3
17777,5
17775,1
17775,15
17775,85
17775,7
17772,106
17772,102
17770,1
17770,5
17762,16
17762,23
17762,22
17762,15
17760,1
17760,146
17760,10
17760,22
17754,1
17754,156
17754,15
17751,16
17751,157
17751,22
17750,5
17746,3
17746,20
17746,15
17743,3
17743,5
17743,106
17743,85
17743,22
17740,158
17737,99
17737,35
17737,5
17737,15
17732,1
17732,3
17732,13
17732,86
17727,8
17727,158
17725,156
17725,5
17721,1
17721,22
17720,66
17720,5
17720,85
17719,35
17719,3
17719,20
17719,85
17708,4
17708,7
17708,43
17708,11
17708,22
17705,8
17705,5
17702,16
17702,22
17700,5
17700,86
17697,5
17697,158
17696,16
17696,20
17694,86
17694,22
17693,5
17693,7
17693,44
17693,85
17693,23
17691,16
17691,5
17681,3
17681,35
17681,14
17681,15
17681,146
17677,3
17677,85
17677,13
17677,14
17671,15
17671,22
17671,159
17670,5
17670,7
17669,48
17669,99
17661,8
17661,49
17661,48
17661,5
17653,44
17653,85
17653,15
17651,16
17647,160
17647,5
17647,22
17643,74
17643,85
17639,8
17639,1
17639,3
17639,5
17636,161
17636,106
17636,10
17636,15
17636,16
17636,146
17636,20
17636,22
17635,16
17635,146
17635,5
17633,1
17633,146
17633,3
17631,40
17631,8
17631,106
17631,10
17631,42
17631,146
17631,22
17631,23
17627,1
17627,5
17627,13
17627,22
17623,1
17623,22
17623,86
17621,68
17621,85
17621,14
17621,15
17617,3
17617,5
17617,22
17617,95
17615,8
17615,86
17606,22
17604,8
17604,22
17602,26
17601,35
17601,23
17601,15
17599,5
17597,65
17597,10
17597,13
17597,16
17597,22
17595,8
17595,162
17595,48
17595,5
17593,81
17593,5
17591,49
17591,5
17587,85
17587,15
17585,3
17585,23
17580,11
17580,20
17579,66
17579,44
17579,5
17578,3
17578,5
17578,10
17578,42
17578,15
17578,23
17577,85
17577,4
17577,13
17577,14
17573,40
17573,22
17573,7
17568,42
17568,14
17567,8
17567,163
17567,22
17565,20
17565,164
17565,85
17565,22
17564,5
17564,15
17564,20
17564,85
17564,23
17563,4
17563,22
17563,7
17562,35
17562,3
17562,5
17556,20
17556,5
17551,146
17551,66
17551,86
17543,20
17542,5
17542,86
17539,22
17538,8
17538,69
17538,5
17537,20
17537,85
17537,14
17536,106
17536,43
17535,1
17535,3
17535,35
17535,5
17535,15
17527,81
17527,22
17527,7
17526,14
17526,111
17524,1
17524,85
17519,10
17519,5
17518,16
17518,15
17514,1
17514,5
17514,22
17511,5
17511,22
17511,7
17510,13
17510,14
17510,7
17509,65
17509,3
17509,10
17509,13
17509,14
17509,15
17509,85
17509,30
17507,22
17502,66
17502,85
17500,16
17500,65
17500,22
17500,15
17498,113
17498,106
17498,43
17494,158
17494,22
17493,43
17492,85
17492,13
17492,30
17490,5
17488,8
17488,5
17487,99
17487,35
17487,5
17487,7
17487,10
17487,44
17487,13
17487,12
17487,23
17484,3
17484,20
17482,20
17482,15
17480,66
17480,85
17479,35
17479,3
17479,73
17479,48
17479,23
17477,3
17477,35
17477,15
17477,20
17477,23
17474,16
17474,10
17474,72
17474,22
17473,5
17473,23
17473,20
17473,15
17466,48
17466,22
17463,10
17463,13
17463,30
17463,15
17462,65
17462,135
17462,8
17462,106
17462,22
17458,5
17458,12
17458,14
17458,111
17458,85
17457,16
17457,13
17457,15
17455,1
17455,5
17453,16
17453,20
17452,3
17452,68
17452,5
17452,22
17446,5
17443,35
17443,3
17443,20
17443,12
17437,66
17437,20
17437,15
17435,5
17434,106
17434,20
17434,5
17434,111
17428,96
17428,35
17428,99
17428,12
17428,16
17428,24
17428,26
17427,16
17427,10
17427,22
17427,15
17424,22
17416,5
17412,1
17412,13
17411,16
17411,22
17411,15
17410,5
17410,22
17409,5
17409,22
17407,35
17407,20
17407,5
17407,23
17404,5
17404,158
17403,106
17403,5
17399,5
17399,73
17399,11
17399,15
17399,23
17398,5
17396,8
17396,10
17396,165
17396,22
17390,20
17390,5
17390,22
17390,15
17386,72
17386,22
17385,20
17385,22
17384,3
17384,5
17381,13
17376,40
17376,165
17375,43
17375,22
17373,20
17373,13
17373,14
17371,42
17371,13
17371,14
17371,15
17371,20
17371,85
17370,3
17370,5
17369,20
17369,14
17367,5
17367,22
17365,165
17365,22
17364,8
17364,5
17364,158
17362,1
17362,3
17362,5
17362,13
17362,142
17361,16
17361,48
17361,22
17361,15
17357,1
17357,3
17357,5
17356,10
17356,166
17356,15
17355,167
17355,3
17355,9
17355,15
17353,16
17353,22
17353,15
17351,1
17351,135
17350,3
17350,5
17350,168
17350,9
17350,14
17350,15
17350,20
17350,22
17349,15
17342,23
17342,5
17342,22
17342,15
17340,3
17340,13
17340,23
17339,3
17339,5
17339,102
17339,12
17339,23
17335,40
17335,85
17335,23
17331,12
17331,85
17331,14
17328,74
17328,5
17328,22
17328,15
17327,5
17327,3
17327,85
17327,23
17325,1
17325,5
17325,7
17325,16
17325,22
17325,23
17320,22
17319,22
17319,23
17318,9
17318,5
17318,22
17318,1
17312,22
17311,10
17311,135
17309,8
17309,5
17306,12
17306,5
17305,169
17305,5
17304,20
17304,85
17304,14
17303,73
17303,35
17303,5
17297,16
17297,22
17297,15
17291,49
17291,5
17291,1
17290,13
17290,42
17290,85
17290,14
17288,99
17288,3
17288,5
17288,142
17288,23
17286,35
17286,5
17286,23
17285,3
17285,12
17285,5
17285,22
17283,35
17283,3
17283,10
17283,12
17283,142
17283,15
17283,23
17281,20
17281,5
17281,22
17273,135
17273,15
17272,66
17270,67
17270,5
17270,7
17270,8
17270,170
17270,13
17270,22
17268,96
17268,43
17267,160
17267,22
17266,1
17266,5
17266,15
17266,49
17266,22
17265,8
17264,13
17264,85
17261,68
17261,13
17261,14
17261,15
17261,20
17261,85
17260,5
17260,13
17260,14
17260,15
17260,20
17258,9
17258,3
17258,85
17243,24
17243,11
17243,35
17243,5
17239,8
17239,12
17235,1
17235,5
17232,1
17232,3
17232,5
17232,9
17229,1
17229,5
17227,16
17227,10
17227,5
17227,165
17220,48
17220,9
17220,66
17219,10
17219,12
17219,13
17219,14
17219,15
17218,73
17218,20
17218,5
17213,10
17213,22
17211,9
17211,10
17211,42
17211,171
17211,14
17211,85
17208,72
17208,1
17208,3
17208,5
17207,8
17207,1
17207,135
17202,172
17202,22
17199,66
17199,5
17196,5
17196,7
17192,20
17192,22
17186,16
17183,66
17183,5
17183,22
17180,173
17180,22
17180,15
17177,5
17172,5
17172,174
17166,65
17166,22
17166,15
17165,5
17165,8
17165,12
17165,19
17165,22
17164,48
17164,26
17164,5
17163,48
17163,26
17163,5
17162,5
17162,15
17160,1
17160,66
17159,8
17159,10
17159,175
17159,16
17159,15
17159,22
17157,8
17157,16
17157,176
17156,1
17156,5
17156,13
17156,14
17156,15
17156,22
17156,30
17154,5
17154,14
17154,23
17142,8
17142,22
17142,167
17138,35
17138,20
17138,15
17136,1
17136,5
17135,5
17135,10
17135,13
17135,15
17135,22
17135,25
17134,5
17131,16
17131,12
17131,22
17127,16
17127,22
17125,176
17125,22
17125,15
17120,16
17120,22
17120,15
17119,44
17119,22
17118,106
17118,13
17113,1
17113,5
17110,5
17108,66
17108,5
17108,85
17105,16
17105,5
17105,15
17102,16
17102,5
17096,16
17096,177
17096,5
17096,15
17095,1
17095,5
17095,10
17095,22
17095,95
17094,8
17094,81
17094,106
17094,22
17091,12
17091,5
17091,22
17091,15
17083,1
17083,5
17081,66
17081,5
17080,72
17080,24
17080,5
17080,15
17076,1
17076,5
17074,22
17071,1
17071,5
17070,65
17070,5
17070,15
17060,1
17060,178
17060,82
17059,16
17059,22
17056,7
17056,13
17056,14
17056,15
17056,179
17051,1
17051,5
17050,1
17050,5
17044,5
17044,12
17044,15
17044,81
17044,22
17035,16
17035,106
17035,15
17034,10
17034,171
17034,74
17034,13
17034,14
17034,85
17033,22
17033,14
17032,129
17032,12
17032,13
17030,180
17030,22
17029,48
17029,5
17029,22
17018,1
17018,5
17016,8
17016,5
17016,135
