19381,907,416,934,548,646,2905,548,548,454,525,2905,454,454,226,2905,226,638,646,474,226,548,1487,415,638,548,454,90,415,2905,2905,934,1167,525,332,226,332,1167,415,415,1487,638,525,907,1487,226,0,0,0,0,0,5
19381,907,416,934,548,646,2905,548,548,454,525,2905,454,454,226,2905,226,638,646,474,226,548,1487,415,638,548,454,90,415,2905,2905,934,1167,525,332,226,332,1167,415,415,1487,638,525,907,1487,226,0,0,0,0,0,10
19381,907,416,934,548,646,2905,548,548,454,525,2905,454,454,226,2905,226,638,646,474,226,548,1487,415,638,548,454,90,415,2905,2905,934,1167,525,332,226,332,1167,415,415,1487,638,525,907,1487,226,0,0,0,0,0,21
19379,525,226,525,638,638,907,934,1002,1002,548,454,474,2905,548,226,907,415,2905,454,474,1487,415,646,2905,548,638,226,90,638,454,548,525,934,2905,226,1167,2905,226,638,226,2905,1487,416,0,0,0,0,0,0,0,1
19379,525,226,525,638,638,907,934,1002,1002,548,454,474,2905,548,226,907,415,2905,454,474,1487,415,646,2905,548,638,226,90,638,454,548,525,934,2905,226,1167,2905,226,638,226,2905,1487,416,0,0,0,0,0,0,0,5
19377,226,548,90,474,638,638,415,2905,1167,474,548,525,416,1167,415,415,1487,226,548,90,474,332,2905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
19377,226,548,90,474,638,638,415,2905,1167,474,548,525,416,1167,415,415,1487,226,548,90,474,332,2905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
19377,226,548,90,474,638,638,415,2905,1167,474,548,525,416,1167,415,415,1487,226,548,90,474,332,2905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
19375,934,1487,638,525,2905,454,226,525,646,548,638,415,646,646,474,226,548,934,1487,638,548,454,1487,226,288,226,548,525,548,638,907,416,1167,288,934,454,226,0,0,0,0,0,0,0,0,0,0,0,0,0,8
19375,934,1487,638,525,2905,454,226,525,646,548,638,415,646,646,474,226,548,934,1487,638,548,454,1487,226,288,226,548,525,548,638,907,416,1167,288,934,454,226,0,0,0,0,0,0,0,0,0,0,0,0,0,10
19375,934,1487,638,525,2905,454,226,525,646,548,638,415,646,646,474,226,548,934,1487,638,548,454,1487,226,288,226,548,525,548,638,907,416,1167,288,934,454,226,0,0,0,0,0,0,0,0,0,0,0,0,0,22
19374,2905,226,907,90,525,415,2905,638,2905,415,1167,454,415,2905,1167,474,548,1487,525,454,1487,415,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
19374,2905,226,907,90,525,415,2905,638,2905,415,1167,454,415,2905,1167,474,548,1487,525,454,1487,415,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
19374,2905,226,907,90,525,415,2905,638,2905,415,1167,454,415,2905,1167,474,548,1487,525,454,1487,415,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
19374,2905,226,907,90,525,415,2905,638,2905,415,1167,454,415,2905,1167,474,548,1487,525,454,1487,415,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
19374,2905,226,907,90,525,415,2905,638,2905,415,1167,454,415,2905,1167,474,548,1487,525,454,1487,415,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
19374,2905,226,907,90,525,415,2905,638,2905,415,1167,454,415,2905,1167,474,548,1487,525,454,1487,415,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
19368,525,226,525,332,1167,2905,415,288,226,907,934,548,90,525,415,548,1487,525,226,525,90,415,332,1167,525,1487,525,1265,646,525,474,638,332,90,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
19367,638,415,90,1167,548,1167,525,907,1487,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
19367,638,415,90,1167,548,1167,525,907,1487,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
19367,638,415,90,1167,548,1167,525,907,1487,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
19367,638,415,90,1167,548,1167,525,907,1487,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
19367,638,415,90,1167,548,1167,525,907,1487,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
19364,548,226,525,1167,2905,415,90,226,548,454,332,415,288,226,415,2905,1167,474,548,2905,226,1167,2905,415,90,226,548,454,525,415,454,1487,415,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
19364,548,226,525,1167,2905,415,90,226,548,454,332,415,288,226,415,2905,1167,474,548,2905,226,1167,2905,415,90,226,548,454,525,415,454,1487,415,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
19364,548,226,525,1167,2905,415,90,226,548,454,332,415,288,226,415,2905,1167,474,548,2905,226,1167,2905,415,90,226,548,454,525,415,454,1487,415,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
19364,548,226,525,1167,2905,415,90,226,548,454,332,415,288,226,415,2905,1167,474,548,2905,226,1167,2905,415,90,226,548,454,525,415,454,1487,415,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
19362,2905,1167,90,1487,415,90,90,474,548,2905,226,226,525,90,548,525,416,415,934,525,226,525,1167,2905,415,454,2905,226,226,907,415,2905,226,548,907,226,2905,2905,548,454,638,226,90,2905,1167,525,415,2905,0,0,10
19362,2905,1167,90,1487,415,90,90,474,548,2905,226,226,525,90,548,525,416,415,934,525,226,525,1167,2905,415,454,2905,226,226,907,415,2905,226,548,907,226,2905,2905,548,454,638,226,90,2905,1167,525,415,2905,0,0,5
19362,2905,1167,90,1487,415,90,90,474,548,2905,226,226,525,90,548,525,416,415,934,525,226,525,1167,2905,415,454,2905,226,226,907,415,2905,226,548,907,226,2905,2905,548,454,638,226,90,2905,1167,525,415,2905,0,0,15
19360,548,226,525,332,1167,2905,415,288,226,226,548,90,1167,934,1487,525,415,548,415,907,90,548,226,525,638,638,2905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
19360,548,226,525,332,1167,2905,415,288,226,226,548,90,1167,934,1487,525,415,548,415,907,90,548,226,525,638,638,2905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
19358,525,415,2905,90,415,548,525,2905,415,1487,288,415,638,525,415,226,525,646,2905,415,548,454,415,934,525,415,934,548,638,1167,2905,415,416,1265,548,638,548,226,525,646,415,2905,226,525,525,548,454,646,474,226,3
19358,525,415,2905,90,415,548,525,2905,415,1487,288,415,638,525,415,226,525,646,2905,415,548,454,415,934,525,415,934,548,638,1167,2905,415,416,1265,548,638,548,226,525,646,415,2905,226,525,525,548,454,646,474,226,4
19358,525,415,2905,90,415,548,525,2905,415,1487,288,415,638,525,415,226,525,646,2905,415,548,454,415,934,525,415,934,548,638,1167,2905,415,416,1265,548,638,548,226,525,646,415,2905,226,525,525,548,454,646,474,226,22
19358,525,415,2905,90,415,548,525,2905,415,1487,288,415,638,525,415,226,525,646,2905,415,548,454,415,934,525,415,934,548,638,1167,2905,415,416,1265,548,638,548,226,525,646,415,2905,226,525,525,548,454,646,474,226,28
19358,525,415,2905,90,415,548,525,2905,415,1487,288,415,638,525,415,226,525,646,2905,415,548,454,415,934,525,415,934,548,638,1167,2905,415,416,1265,548,638,548,226,525,646,415,2905,226,525,525,548,454,646,474,226,29
19357,638,415,90,638,638,2905,226,1487,226,226,548,415,525,226,907,415,2905,525,90,415,548,90,1487,454,226,548,226,2905,525,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
19357,638,415,90,638,638,2905,226,1487,226,226,548,415,525,226,907,415,2905,525,90,415,548,90,1487,454,226,548,226,2905,525,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
19357,638,415,90,638,638,2905,226,1487,226,226,548,415,525,226,907,415,2905,525,90,415,548,90,1487,454,226,548,226,2905,525,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
19356,934,1487,638,907,416,226,2905,90,474,907,415,2905,2905,226,646,548,525,1487,1487,226,638,638,415,548,415,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
19356,934,1487,638,907,416,226,2905,90,474,907,415,2905,2905,226,646,548,525,1487,1487,226,638,638,415,548,415,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
19349,638,415,90,548,90,1487,934,638,226,646,1487,1487,226,525,1167,525,474,525,415,2905,226,1487,226,288,548,525,2905,1167,90,90,1487,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
19349,638,415,90,548,90,1487,934,638,226,646,1487,1487,226,525,1167,525,474,525,415,2905,226,1487,226,288,548,525,2905,1167,90,90,1487,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
19348,525,226,525,934,332,1167,1487,548,525,226,2905,288,226,2905,415,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
19348,525,226,525,934,332,1167,1487,548,525,226,2905,288,226,2905,415,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19348,525,226,525,934,332,1167,1487,548,525,226,2905,288,226,2905,415,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
19347,548,226,525,332,226,90,548,288,226,548,525,415,2905,1265,548,415,548,2905,226,90,934,2905,288,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
19347,548,226,525,332,226,90,548,288,226,548,525,415,2905,1265,548,415,548,2905,226,90,934,2905,288,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
19347,548,226,525,332,226,90,548,288,226,548,525,415,2905,1265,548,415,548,2905,226,90,934,2905,288,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
19347,548,226,525,332,226,90,548,288,226,548,525,415,2905,1265,548,415,548,2905,226,90,934,2905,288,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
19347,548,226,525,332,226,90,548,288,226,548,525,415,2905,1265,548,415,548,2905,226,90,934,2905,288,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
19340,1167,2905,226,226,2905,288,226,525,474,226,1487,415,90,638,525,548,525,1487,525,525,226,907,1167,415,525,226,548,525,1487,638,226,638,1487,415,90,638,226,525,226,90,525,226,638,226,416,90,226,1167,525,415,16
19340,1167,2905,226,226,2905,288,226,525,474,226,1487,415,90,638,525,548,525,1487,525,525,226,907,1167,415,525,226,548,525,1487,638,226,638,1487,415,90,638,226,525,226,90,525,226,638,226,416,90,226,1167,525,415,4
19340,1167,2905,226,226,2905,288,226,525,474,226,1487,415,90,638,525,548,525,1487,525,525,226,907,1167,415,525,226,548,525,1487,638,226,638,1487,415,90,638,226,525,226,90,525,226,638,226,416,90,226,1167,525,415,5
19339,288,1487,638,525,415,548,2905,226,638,226,1487,226,454,525,226,934,2905,638,907,226,226,90,474,226,90,548,454,907,2905,415,332,332,226,332,1167,415,415,1487,525,415,90,1487,226,548,525,0,0,0,0,0,32
19339,288,1487,638,525,415,548,2905,226,638,226,1487,226,454,525,226,934,2905,638,907,226,226,90,474,226,90,548,454,907,2905,415,332,332,226,332,1167,415,415,1487,525,415,90,1487,226,548,525,0,0,0,0,0,33
19339,288,1487,638,525,415,548,2905,226,638,226,1487,226,454,525,226,934,2905,638,907,226,226,90,474,226,90,548,454,907,2905,415,332,332,226,332,1167,415,415,1487,525,415,90,1487,226,548,525,0,0,0,0,0,34
19339,288,1487,638,525,415,548,2905,226,638,226,1487,226,454,525,226,934,2905,638,907,226,226,90,474,226,90,548,454,907,2905,415,332,332,226,332,1167,415,415,1487,525,415,90,1487,226,548,525,0,0,0,0,0,3
19339,288,1487,638,525,415,548,2905,226,638,226,1487,226,454,525,226,934,2905,638,907,226,226,90,474,226,90,548,454,907,2905,415,332,332,226,332,1167,415,415,1487,525,415,90,1487,226,548,525,0,0,0,0,0,35
19339,288,1487,638,525,415,548,2905,226,638,226,1487,226,454,525,226,934,2905,638,907,226,226,90,474,226,90,548,454,907,2905,415,332,332,226,332,1167,415,415,1487,525,415,90,1487,226,548,525,0,0,0,0,0,36
19339,288,1487,638,525,415,548,2905,226,638,226,1487,226,454,525,226,934,2905,638,907,226,226,90,474,226,90,548,454,907,2905,415,332,332,226,332,1167,415,415,1487,525,415,90,1487,226,548,525,0,0,0,0,0,12
19339,288,1487,638,525,415,548,2905,226,638,226,1487,226,454,525,226,934,2905,638,907,226,226,90,474,226,90,548,454,907,2905,415,332,332,226,332,1167,415,415,1487,525,415,90,1487,226,548,525,0,0,0,0,0,23
19337,1265,548,90,638,226,525,226,90,525,638,415,934,1487,226,1487,415,90,907,2905,415,332,525,474,226,332,226,525,474,2905,226,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
19337,1265,548,90,638,226,525,226,90,525,638,415,934,1487,226,1487,415,90,907,2905,415,332,525,474,226,332,226,525,474,2905,226,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
19337,1265,548,90,638,226,525,226,90,525,638,415,934,1487,226,1487,415,90,907,2905,415,332,525,474,226,332,226,525,474,2905,226,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
19337,1265,548,90,638,226,525,226,90,525,638,415,934,1487,226,1487,415,90,907,2905,415,332,525,474,226,332,226,525,474,2905,226,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
19335,646,1487,1487,226,525,90,1487,226,548,934,1167,548,638,226,1167,2905,525,226,226,2905,226,1487,226,1265,638,525,226,548,638,226,2905,226,1487,226,1265,525,90,474,0,0,0,0,0,0,0,0,0,0,0,0,20
19335,646,1487,1487,226,525,90,1487,226,548,934,1167,548,638,226,1167,2905,525,226,226,2905,226,1487,226,1265,638,525,226,548,638,226,2905,226,1487,226,1265,525,90,474,0,0,0,0,0,0,0,0,0,0,0,0,14
19335,646,1487,1487,226,525,90,1487,226,548,934,1167,548,638,226,1167,2905,525,226,226,2905,226,1487,226,1265,638,525,226,548,638,226,2905,226,1487,226,1265,525,90,474,0,0,0,0,0,0,0,0,0,0,0,0,15
19334,646,1487,1487,226,525,548,525,2905,415,638,934,90,226,646,1487,1487,226,525,638,525,226,525,2905,90,525,90,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
19334,646,1487,1487,226,525,548,525,2905,415,638,934,90,226,646,1487,1487,226,525,638,525,226,525,2905,90,525,90,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
19334,646,1487,1487,226,525,548,525,2905,415,638,934,90,226,646,1487,1487,226,525,638,525,226,525,2905,90,525,90,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
19334,646,1487,1487,226,525,548,525,2905,415,638,934,90,226,646,1487,1487,226,525,638,525,226,525,2905,90,525,90,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
19333,2905,226,907,90,525,415,2905,907,416,90,1487,548,454,90,415,332,1167,1487,226,907,1487,934,2905,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
19333,2905,226,907,90,525,415,2905,907,416,90,1487,548,454,90,415,332,1167,1487,226,907,1487,934,2905,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
19331,934,1487,638,638,415,548,415,525,548,90,1487,934,638,226,226,2905,288,226,2905,1265,332,415,1487,548,646,1487,1487,226,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
19331,934,1487,638,638,415,548,415,525,548,90,1487,934,638,226,226,2905,288,226,2905,1265,332,415,1487,548,646,1487,1487,226,525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
19328,638,638,454,226,525,525,416,415,934,525,226,525,548,907,415,474,474,525,1265,1167,226,415,1167,525,415,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
19328,638,638,454,226,525,525,416,415,934,525,226,525,548,907,415,474,474,525,1265,1167,226,415,1167,525,415,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
19328,638,638,454,226,525,525,416,415,934,525,226,525,548,907,415,474,474,525,1265,1167,226,415,1167,525,415,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
19328,638,638,454,226,525,525,416,415,934,525,226,525,548,907,415,474,474,525,1265,1167,226,415,1167,525,415,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
19326,332,1167,1487,907,1265,474,474,474,548,525,226,2905,907,90,226,934,548,454,1167,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
19326,332,1167,1487,907,1265,474,474,474,548,525,226,2905,907,90,226,934,548,454,1167,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
19325,646,1487,1487,226,525,2905,226,907,90,525,415,2905,226,2905,226,1487,226,1265,638,525,226,525,415,548,525,2905,415,638,934,90,226,638,525,226,525,90,474,525,2905,90,525,90,1487,0,0,0,0,0,0,0,13
19325,646,1487,1487,226,525,2905,226,907,90,525,415,2905,226,2905,226,1487,226,1265,638,525,226,525,415,548,525,2905,415,638,934,90,226,638,525,226,525,90,474,525,2905,90,525,90,1487,0,0,0,0,0,0,0,14
19325,646,1487,1487,226,525,2905,226,907,90,525,415,2905,226,2905,226,1487,226,1265,638,525,226,525,415,548,525,2905,415,638,934,90,226,638,525,226,525,90,474,525,2905,90,525,90,1487,0,0,0,0,0,0,0,15
