pr1,pr2,weight
19209,19136,0.9891146772229605
19209,19071,0.980275227644487
19209,19062,0.9785668931767604
19209,19059,0.9783410027189081
19209,19053,0.9765161709302587
19191,19136,0.19848664473718278
19191,19071,0.19671282343156765
19191,19062,0.1963700102225473
19191,19059,0.19632468055543215
19191,19053,0.1959584897109532
19188,19136,0.3309606968888147
19188,19071,0.32800299091197205
19188,19062,0.32743137714566395
19188,19009,0.32593157097566416
19188,18961,0.32420443602530713
19186,19136,0.33101815432607673
19186,19071,0.3280599348677023
19186,19062,0.32748822186464976
19186,18961,0.32426072052137606
19186,18808,0.3200943827094929
19184,19136,0.09932826244383404
19184,19071,0.09844059270461356
19184,19062,0.098269039397136
19184,19059,0.09824635516526907
19184,19009,0.09781891603726565
19174,19136,0.18081485700833363
19174,19071,0.17919896367627688
19174,19062,0.1788866720283846
19174,18961,0.17712368656595173
19174,18808,0.1748478724879058
19142,19136,0.28549026260791627
19142,19071,0.282938913568639
19142,19062,0.28244583337577117
19142,19059,0.2823806341348562
19142,19009,0.28115208441597234
19138,19136,0.9996958821263172
19138,19071,0.9907618711897155
19138,19062,0.9890352615538383
19138,19059,0.9888069545984097
19138,19053,0.9869626013937763
19136,19108,0.9955792069485151
19136,19071,0.9910632712444515
19136,19062,0.9893361363559844
19136,19059,0.989107759947208
19136,19053,0.9872628456711678
19121,19071,0.06624843115781862
19121,19062,0.06613297942019625
19121,19059,0.066117713413238
19121,19009,0.06583005594523937
19121,18966,0.06551774237343858
19108,19071,0.995464011630069
19108,19062,0.9937292075316981
19108,19059,0.9934998170350079
19108,19009,0.989177410420018
19108,18886,0.9771649205352217
19071,19062,0.9982572909938451
19071,19059,0.9980268552432702
19071,19053,0.9961653047958164
19071,19009,0.9936847529025619
19071,18966,0.9889704741439178
19062,19059,0.9997691619659042
19062,19053,0.9979043617142571
19062,19009,0.9954194793942042
19062,18966,0.9906969706770873
19062,18961,0.9901446796318446
19059,19009,0.9956493131242947
19059,18966,0.9909257140208468
19059,18961,0.9903732954563887
19059,18954,0.9899269454635246
19059,18912,0.9853739557579012
19055,19053,0.6660213587083257
19055,19009,0.6643628984765366
19055,18966,0.6612110015684172
19055,18961,0.6608423914626119
19055,18954,0.6605445573044546
19054,19053,0.33319719947500726
19054,18966,0.3307906737584738
19054,18961,0.33060626547584654
19054,18933,0.32946622282894056
19054,18912,0.32893738664485944
19053,19009,0.9975098993296468
19053,18966,0.9927774731590624
19053,18961,0.9922240222809704
19053,18954,0.9917768381865519
19053,18933,0.9888024969839323
19048,18961,0.6616622510518027
19048,18886,0.657109147442979
19048,18808,0.6531607327340108
19048,18729,0.6486290521609712
19048,18723,0.648155389873751
19028,19009,0.2854898897107426
19028,18961,0.28397705815221336
19028,18886,0.28202292374868554
19028,18810,0.28038879984056037
19028,18808,0.28032831416254805
19019,19009,0.49972815121724995
19019,18886,0.49365949326124564
19019,18810,0.4907990847182506
19019,18808,0.4906932091789142
19019,18729,0.4872887410718823
19009,18966,0.995255760194696
19009,18961,0.9947009277279065
19009,18933,0.9912708612199577
19009,18912,0.9896797424244186
19009,18886,0.9878560814690506
18994,18961,0.14228771595437437
18994,18886,0.1413085899547072
18994,18810,0.1404898063530088
18994,18808,0.14045949978870984
18994,18729,0.13948498072381288
18976,18961,0.2853601743628128
18976,18886,0.2833965223067366
18976,18808,0.2816936590891104
18976,18729,0.2797392463106521
18976,18723,0.2795349663284476
18970,18961,0.49952142443074055
18970,18810,0.4932096050368598
18970,18808,0.49310320949830827
18970,18729,0.4896820206193728
18970,18721,0.48929956155858445
18966,18961,0.999442522727343
18966,18886,0.9925650480795027
18966,18810,0.9868138337672877
18966,18808,0.9866009575616715
18966,18729,0.9797558424641827
18963,18961,0.3332120422988356
18963,18886,0.3309191066660674
18963,18810,0.3290016638686147
18963,18808,0.3289306913878395
18963,18729,0.3266485443613345
18961,18954,0.9995493113607646
18961,18933,0.9965516604917783
18961,18912,0.9949520653258489
18961,18886,0.9931186891777704
18961,18845,0.9894288586576356
18959,18810,0.6583255015233187
18959,18721,0.6531064601512002
18959,18708,0.6527156127813463
18959,18680,0.6515172944796442
18959,18597,0.6481461302748244
18954,18886,0.993566478301866
18954,18808,0.9875963704247644
18954,18729,0.9807443490744839
18954,18723,0.9800281591196657
18954,18721,0.979978352883433
18952,18886,0.662547037786091
18952,18810,0.6587080450534698
18952,18808,0.6585659480697819
18952,18729,0.6539967656873061
18952,18723,0.6535191836196543
18948,17493,0.583216972483613
18948,18405,0.5761443071892098
18948,15645,0.5612137971950769
