pr1,pr2,weight
19415,19368,0.1659063465660718
19415,19357,0.1657908775675178
19415,19333,0.16537088188166593
19415,19325,0.1652279071144313
19415,19309,0.1650752032358423
19413,19368,0.9956984797972313
19413,19349,0.9943094722917452
19413,19325,0.9916267782341817
19413,19271,0.9878977842298191
19413,19227,0.9846290023226307
19405,19368,0.22981819143677132
19405,19349,0.22949759318410762
19405,19325,0.22887839780619265
19405,19271,0.22801770486013564
19405,19227,0.22726323394212813
19403,19241,0.7886973173591056
19403,19397,0.6658945235568134
19403,19368,0.6640330780187308
19403,19360,0.6636630210855627
19403,19357,0.6635709182755228
19401,19397,0.41630908742050315
19401,19368,0.41514533450494695
19401,19360,0.4149139794499182
19401,19349,0.4145662033751974
19401,19325,0.41344768412012284
19397,19368,0.9972045940126676
19397,19357,0.9965105505465351
19397,19349,0.9958134854655591
19397,19333,0.9939861044595363
19397,19325,0.9931267335092063
19396,19368,0.23464681881612165
19396,19360,0.23451605321870922
19396,19271,0.23280850286346597
19396,19243,0.23230510292077136
19396,19194,0.2314763907079363
19395,19368,0.39892397615334796
19395,19360,0.39870166104877064
19395,19349,0.39836747395088584
19395,19325,0.39729265963514626
19395,19271,0.3957986479986364
19393,19368,0.1662321706763041
19393,19357,0.16611647490774106
19393,19349,0.16600027544154422
19393,19333,0.16569565439075112
19393,19325,0.16555239883482287
19387,19368,0.3991666579148075
19387,19349,0.39860981716930755
19387,19325,0.39753434900008466
19387,19271,0.3960394284952257
19387,19227,0.3947290029238113
19386,19368,0.19958692432252675
19386,19360,0.1994756971449054
19386,19349,0.1993084989342131
19386,19325,0.19877075516266846
19386,19271,0.19802328144522396
19382,19368,0.3328527694401669
19382,19360,0.3326672749533214
19382,19349,0.3323884371102949
19382,19325,0.3314916373614367
19382,19271,0.33024506924190855
19381,19368,0.3329115639362493
19381,19349,0.3324471495875755
19381,19325,0.3315501914296723
19381,19271,0.3303034031186627
19381,19227,0.32921048661937247
19379,19368,0.3329740807108984
19379,19360,0.3327885186188713
19379,19349,0.3325095791508137
19379,19325,0.33161245255499155
19379,19271,0.33036543011218145
19377,19368,0.33302996344626223
19377,19349,0.3325653839293057
19377,19325,0.3316681067695476
19377,19271,0.33042087504010165
19377,19227,0.3293275698466595
19375,19360,0.59917981592913
19375,19349,0.5986775903721313
19375,19325,0.5970623298734197
19375,19309,0.5965105239761996
19375,19282,0.5954112878290317
19374,19368,0.19990471437805823
19374,19349,0.1996258456700235
19374,19325,0.19908724568195268
19374,19271,0.1983385818078134
19374,19243,0.1979097158966111
19368,19360,0.9994427131035818
19368,19349,0.9986049918387252
19368,19325,0.9959107082659413
19368,19309,0.9949902861015716
19368,19282,0.9931567404312065
19367,19357,0.4542348517447493
19367,19349,0.4539171117533965
19367,19333,0.453084145017724
19367,19325,0.45269242188343023
19367,19309,0.45227404287084866
19364,19357,0.33319253006116645
19364,19349,0.33295945989666065
19364,19333,0.33234845813611874
19364,19325,0.3320611195012749
19364,19309,0.331754228118566
19362,19360,0.5999514724867463
19362,19271,0.5955831261159413
19362,19243,0.5942953015396523
19362,19194,0.5921752457672039
19362,19164,0.5908806832900849
19360,19357,0.999861220518375
19360,19349,0.9991618116237445
19360,19333,0.997328286226515
19360,19325,0.9964660257248037
19360,19309,0.9955450903352089
19358,19349,0.2938844093061416
19358,19325,0.2930914952482689
19358,19309,0.29282061965051126
19358,19279,0.29219847620193906
19358,19271,0.2919893301469425
19357,19349,0.9993004940282934
19357,19271,0.9928566219478331
19357,19243,0.9907097761048115
19357,19227,0.9895714321093059
19357,19194,0.9871755735388302
19356,19241,0.5943312472114595
19356,19349,0.49969113750111976
19356,19333,0.49877417252035267
19356,19325,0.49834294714133
19356,19309,0.49788237784510775
19349,19333,0.9981649364738533
19349,19309,0.9963802446746257
19349,19282,0.9945441376199343
19349,19279,0.9942632781773519
19349,19271,0.9935516172372894
19348,19333,0.4992485180592056
19348,19325,0.4988168825750771
19348,19282,0.4974375162939108
19348,19279,0.49729703985022056
19348,19271,0.49694109099176637
19347,19271,0.6213426638583717
19347,19243,0.6199991396419755
19347,19164,0.6164368358992858
19347,19125,0.6148760617721634
19347,19116,0.6144973633758057
19340,19325,0.4279086390912584
19340,19271,0.4262994966350334
19340,19243,0.42537771268153807
19340,19227,0.42488894576237357
19340,19164,0.4229336373255348
19339,19333,0.266492220093564
19339,19325,0.2662618188118862
19339,19309,0.2660157392411719
19339,19279,0.26545054697573817
19339,19271,0.2652605462083889
19337,19271,0.1326551554038926
19337,19243,0.13236831623433004
19337,19164,0.13160777300420978
19337,19125,0.13127455150434028
19337,19116,0.13119370031297342
19335,19333,0.23074697261248844
19335,19309,0.23033440329185806
19335,19282,0.22990994824562175
19335,19279,0.22984502163506135
19335,19271,0.22968050613121474
19334,19333,0.3076638999128575
19334,19282,0.3065478628176936
19334,19279,0.3064612936463325
19334,19271,0.3062419387359018
19334,19247,0.30563764856473774
19333,19325,0.9991354296136793
19333,19271,0.9953781994658508
19333,19243,0.9932259012361575
19333,19227,0.9920846661659857
19333,19194,0.98968272278631
19331,19325,0.3330591001301544
19331,19271,0.33180663759611984
19331,19243,0.33108917478742883
19331,19227,0.3307087471554557
19331,19164,0.329186849233896
19328,19271,0.13275829927773536
19328,19243,0.13247123708100864
19328,19194,0.13199866660951176
19328,19164,0.13171010250278178
19328,19125,0.1313766219119162
19326,19241,0.5962015500802987
19326,19325,0.4999111841271478
19326,19309,0.49944916546396045
19326,19282,0.49852879180032206
19326,19279,0.49838800718023335
19325,19282,0.9972347241455712
19325,19279,0.9969531048808721
19325,19271,0.9962395186513591
19325,19247,0.9942736946635302
19325,19243,0.9940853579981577
19324,19271,0.09962395909432112
19324,19243,0.09940854301336938
19324,19227,0.09929432074488005
19324,19194,0.0990539185448599
19324,19125,0.09858712621741035
19323,19271,0.2490683356936485
19323,19243,0.24852977724594114
19323,19227,0.24824421190031123
19323,19164,0.24710180985204397
19323,19125,0.24647616568361982
19321,18443,0.7022420669005298
19321,19271,0.6642100322826989
19321,19243,0.6627738163022869
19321,19227,0.6620122768359739
19321,19164,0.6589657438463579
19320,19271,0.597865792058139
19320,19243,0.5965730316917462
19320,19227,0.5958875581606613
19320,19194,0.5944448504723281
19320,19125,0.5916435246957339
19318,19309,0.599589406053443
19318,19282,0.5984844962117867
19318,19279,0.5983154840828705
19318,19271,0.5978872295458659
19318,19247,0.5967074519563874
19316,19309,0.19996772218578965
19316,19279,0.19954285931775706
19316,19271,0.1994000331046587
19316,19247,0.19900656811866652
19316,19227,0.19874025308398233
19315,19271,0.1994016808154292
19315,19243,0.19897051617384148
