pr,commenter,weight
33676,devsnek,1.0231377167452
33676,lundibundi,1.0372642951437767
33676,jasnell,1.021709865961827
33676,benjamingr,0.1227523990834673
33676,codecov-io,1.0911790247922093
33676,PoojaDurgad,1.1490801606555627
33676,nodejs-github-bot,0.8694345488825103
33675,mattiasrunge,0.3333652634073316
33675,benjamingr,0.33463323008813606
33675,nodejs-github-bot,0.832179449976932
33675,github-actions[bot],1.1103941400721689
33669,nodejs-github-bot,0.509971225384651
33669,benjamingr,1.0234377331529612
33669,bricss,1.0233648905921984
33669,mscdex,1.021301000278725
33663,benjamingr,1.0234139872120096
33663,lundibundi,0.7675332152309351
33663,BridgeAR,1.0233595902845305
33663,nodejs-github-bot,1.015766585681163
33663,jasnell,1.0076890525913078
33662,aduh95,1.0878614233241604
33662,nodejs-github-bot,0.03999259850198054
33662,mattiasrunge,1.1191283143161264
33662,bzoz,1.0929560522685908
33662,jasnell,1.1785397330621148
33661,addaleax,0.19180692889833567
33661,Zirak,0.31968539263216744
33661,jasnell,0.759852656816016
33661,benjamingr,0.1118898059829855
33661,domenic,0.06392453073655446
33660,nodejs-github-bot,0.7677242765598028
33660,Himself65,1.0209689006063059
33659,nodejs-github-bot,1.0236797652393732
33659,jasnell,1.005774273682682
33655,mcollina,1.0233488253250518
33655,addaleax,1.0240271622776855
33655,jasnell,1.0240158210434929
33655,targos,1.0240040248070434
33655,ronag,0.5072048529242075
33655,nodejs-github-bot,1.011313097255981
33654,nodejs-github-bot,0.19059345448338333
33654,ronag,0.19866736985043143
33654,BethGriggs,1.0160903217570576
33654,addaleax,1.0073537311280303
33654,MylesBorins,1.0115466465613077
33654,targos,1.2855943225422102
33649,benjamingr,0.5055449997561523
33649,nodejs-github-bot,0.7601972513736865
33649,jasnell,0.503195595271082
33648,nodejs-github-bot,1.0235608196529036
33648,jasnell,1.0224693890744287
33647,nodejs-github-bot,1.0242369880189095
33647,BridgeAR,1.024590071908416
33647,jasnell,0.31974509034568677
33646,nodejs-github-bot,0.5080760489876072
33646,jasnell,1.0057740091166727
33637,benjamingr,0.5116954631985973
33637,BridgeAR,1.024586335872972
33637,nodejs-github-bot,1.010149247128722
33637,ronag,1.0095414881622533
33637,jasnell,1.0057738175344335
33636,preyunk,0.31760284998305477
33636,Himself65,0.7582736179051373
33636,rexagod,1.0225457969177865
33636,nodejs-github-bot,0.11066176217348046
33636,mcollina,1.0342808624291249
33635,Himself65,1.0250880344479687
33635,nodejs-github-bot,1.0249887256729986
33635,mcollina,1.0178476088305672
33633,BridgeAR,1.024569756218361
33633,KuthorX,1.0534847696552692
33633,nodejs-github-bot,1.1490857890008548
33626,reklatsmasters,1.0206820138242183
33626,pragyandas,1.0201030968542366
33626,addaleax,1.0081391911315172
33626,Trott,0.504053856007979
33624,benjamingr,0.7594953463889249
33624,nodejs-github-bot,0.5099427259988435
33624,jasnell,0.755630952437121
33617,mscdex,1.0256528716097348
33617,rickyes,0.00014026287337274426
33617,ronag,1.0145831832852916
33617,nodejs-github-bot,0.18945451261732726
33617,richardlau,1.0105915242794052
33617,addaleax,1.0727441959084603
33616,benjamingr,1.02568938292792
33616,nodejs-github-bot,1.0255867046640235
33616,jasnell,1.0246444504241197
33616,BridgeAR,1.0245034495756125
33612,nodejs-github-bot,0.3197469139253107
33612,jasnell,1.0226465381103536
33612,BridgeAR,1.0245030128116739
