pr,commenter,weight
18976,bvaughn,1.031043392182113
18976,gaearon,1.0310419346991686
18970,codesandbox[bot],1.031461333406311
18970,sizebot,1.031458498553214
18966,codesandbox[bot],1.0318739671470272
18966,sizebot,1.0318708737686075
18963,codesandbox[bot],1.0320738536813185
18963,sizebot,1.0320713167125886
18961,codesandbox[bot],1.0324491503356106
18961,sizebot,1.0324462565782933
18959,codesandbox[bot],1.0325791998593723
18959,sizebot,1.0325761090498347
18959,sophiebits,1.0324732278358013
18954,codesandbox[bot],1.032914926211128
18954,sizebot,1.0329114783707776
18952,codesandbox[bot],1.0331792356022025
18952,sizebot,1.0331764663140004
18952,dmail,0.7608317839758467
18952,bvaughn,1.00520264966887
18948,codesandbox[bot],1.0338794429280322
18948,sizebot,1.033876817120058
18948,stale[bot],1.0528074610010192
18939,facebook-github-bot,1.0348467751827288
18939,codesandbox[bot],1.034849788297996
18939,sizebot,1.0348482394939116
18939,stale[bot],1.3115833002072514
18933,codesandbox[bot],1.0360187635530425
18933,sizebot,1.03601774864403
18928,codesandbox[bot],1.0363917344269493
18928,sizebot,1.0363909682714239
18928,b4h0-c4t,0.8456442932696999
18928,stale[bot],1.0993349715741165
18928,VitorLuizC,1.173030724176714
18928,zoeyzou,1.304639302763384
18928,gaearon,0.9810831230124712
18921,codesandbox[bot],1.0372702527986313
18921,dai-shi,1.0372685968768163
18921,sizebot,1.0372681923054112
18921,sophiebits,1.0369688157484442
18921,acdlite,1.0364098392992525
18921,bvaughn,1.0369644485179574
18921,stale[bot],1.037771055187918
18913,codesandbox[bot],1.0376841938435708
18913,sizebot,1.0376768945606945
18912,codesandbox[bot],1.0376872952369345
18912,sizebot,1.0376856057058814
18912,acdlite,1.0376069867259399
18907,codesandbox[bot],1.037837043795115
18907,sizebot,1.0378355705372284
18907,gaearon,1.037797934922972
18907,swissspidy,1.03705652901417
18898,codesandbox[bot],1.0385718245752618
18898,sizebot,1.038570284331176
18891,codesandbox[bot],1.039141852849813
18891,sizebot,1.0391372343021263
18889,codesandbox[bot],1.0393563552125051
18889,sizebot,1.0393517592792758
18886,codesandbox[bot],1.0396027646979182
18886,sizebot,1.0396008363032667
18880,codesandbox[bot],1.0408446293399323
18880,sizebot,1.0408410464585838
18880,bl00mber,1.040431371658039
18865,codesandbox[bot],1.0424052940168043
18865,sizebot,1.042403038946404
18864,codesandbox[bot],1.0424151275045117
18864,sizebot,1.0424103242124008
18852,codesandbox[bot],1.0431072976137685
18852,sizebot,1.0431046956772594
18852,bl00mber,1.0420295730025235
18852,bvaughn,1.0417678187136996
18845,codesandbox[bot],1.0434801701907022
18845,sizebot,1.0434767959301459
18838,codesandbox[bot],1.0438250648581762
18838,sizebot,1.0438226741630885
18832,sizebot,1.0441613031903991
18832,codesandbox[bot],1.044157353724069
18832,gaearon,1.0438992312001345
18830,codesandbox[bot],1.0442570420653616
18830,sizebot,1.0442549676931918
18814,codesandbox[bot],1.0451792668653577
18814,sizebot,1.0451762284036317
