pr,reviewer,weight
18865,lunaruan,1.0423053995494425
18865,acdlite,0.1954298311960665
18864,bvaughn,0.06511656408509608
18864,acdlite,0.3255688568656429
18852,bvaughn,0.02035202825617403
18852,bl00mber,1.0420446582228708
18845,bvaughn,1.0434802364455769
18838,sebmarkbage,1.0438254341145397
18838,bvaughn,1.0435041547302386
18832,gaearon,0.783121126563593
18830,trueadm,0.32631195648736055
18830,gaearon,1.0441791754224528
18814,gaearon,0.5225863698232067
18814,trueadm,0.5225835364094022
18810,gaearon,1.0456623760974428
18808,sebmarkbage,1.0458823891278262
18805,gaearon,1.0465580843950508
18805,sebmarkbage,1.0447832800805852
18805,ferlores,1.044756498395519
18803,gaearon,0.5232692457233353
18803,sebmarkbage,0.5229190316741912
18802,bvaughn,0.5206818932513031
18802,bl00mber,0.5203655708007241
18800,sebmarkbage,1.047612488506414
18800,gaearon,1.0476066207511465
18799,gaearon,1.0452043810335412
18799,trueadm,1.0451845759580243
18796,jacobp100,1.0478115080172699
18796,bvaughn,5.744123577772242e-06
18796,acdlite,0.7855552571804226
18796,lunaruan,0.7855560733925002
18794,gaearon,1.0481240074710438
18794,sophiebits,1.0480946166714635
18792,trueadm,0.5240873349364807
18792,bvaughn,0.5240850910720499
18792,sebmarkbage,0.7861172278801214
18789,gaearon,1.0484435566686026
18789,sebmarkbage,1.0458795620737844
18784,sebmarkbage,0.006146433985068618
18784,gaearon,0.06556058789185609
18781,bvaughn,1.049136984238603
18781,trueadm,1.0491372792433127
18778,bvaughn,1.0484055443087281
18778,trueadm,1.0475834778843665
18774,chicoxyzzy,1.0494710787567239
18774,gaearon,1.0493049990792804
18774,sebmarkbage,0.5246017502508723
18774,lautapercuspain,1.0492026296772041
18774,tigt,1.0056454838804825
18773,gaearon,1.0497467607985635
18773,sebmarkbage,1.0497454705896923
18772,bvaughn,0.7763969474555323
18771,acdlite,0.5209047741762979
18771,bvaughn,0.11368521200122904
18771,sebmarkbage,0.5188051556918105
18766,bvaughn,0.7874849663608989
18766,trueadm,1.049895802195608
18766,gaearon,1.049894221349811
18765,bl00mber,1.0499179057212096
18756,nihgwu,1.0500617090178226
18756,gaearon,1.03858995911949
18756,trueadm,1.0385829596189227
18745,bvaughn,0.5168382778072719
18737,bvaughn,1.0524462969233779
18733,acdlite,1.0528170263286616
18732,NE-SmallTown,0.7851982257246191
18732,gaearon,1.0472175645242578
18730,bvaughn,0.006157492131194703
18730,sebmarkbage,0.32897925417700213
18730,trueadm,0.03691417096694607
18729,sebmarkbage,1.052965133062898
18723,sebmarkbage,1.0539608193977943
18723,trueadm,1.0539603413955283
18722,gaearon,1.0539025668583548
18721,dubzzz,1.012801691544018
18713,bvaughn,1.0541673749014837
18713,trueadm,1.0541204651604779
18711,acdlite,1.0534915640152622
18711,bvaughn,1.054085183832271
18711,sebmarkbage,1.0529738149722563
18708,gaearon,1.0543172495434823
18697,sebmarkbage,1.0554599296520522
18697,acdlite,0.3298330808128251
18697,bvaughn,1.0550331605931014
18689,gaearon,1.0558696414818831
18689,trueadm,1.0558533792406966
18685,gaearon,1.0558634365486272
18685,sebmarkbage,1.0558253949912626
18684,sebmarkbage,1.0563588083720807
18684,gaearon,1.0563506878139253
18680,philipp-spiess,1.0565690970661343
18680,trueadm,1.056567487004735
18676,gaearon,0.33021864199761897
18676,eps1lon,0.33021170151083973
18674,dubzzz,1.058172713240067
18668,gaearon,0.0005161701078289991
18668,trueadm,0.020655280470818736
18664,acdlite,1.0587768076881385
18659,gaearon,1.0589909012314882
18659,hanq08,1.0589895372267575
18659,aweary,1.0589642025995696
18659,bvaughn,0.5153743967091375
18656,bvaughn,0.06606889130947152
18656,sebmarkbage,0.06609452539033181
18656,Andarist,1.0561448924096326
18647,gaearon,0.33115686119748083
18647,acdlite,1.0596997536944026
18627,bvaughn,0.7948027953895686
18625,necolas,0.5301049376882898
18625,nmn,1.0596084955065275
18625,trueadm,1.0560460137409533
18617,bvaughn,0.5292451807621179
