pr,committer,weight
17834,Sunil Pai,0.8687974119789853
17824,Dan,0.8672801560867294
17817,Nicolas Gallagher,0.8652165240769767
17816,Brian Vaughn,0.8651045657726693
17815,Nicolas Gallagher,0.8650399559532103
17806,Nicolas Gallagher,0.8644228110849879
17805,Dan Abramov,0.864801928096648
17798,Sebastian Markbage,0.8634746349994195
17797,Brian Vaughn,0.8634538814872866
17771,Brian Vaughn,0.8604191429380007
17759,Brian Vaughn,0.8595831972744689
17757,Brian Vaughn,0.8594511385405782
17744,Nilomiranda,0.8987245878323465
17678,Dominic Gannaway,0.8492356666521538
17653,Brian Vaughn,0.8479019414692907
17651,Dominic Gannaway,0.8571993153517938
17633,Dan,0.8464310308545222
17631,Dan,0.8463775113442856
17625,Andrew Clark,0.846295402843086
17613,zthxxx,0.8414756400208987
17613,Brian Vaughn,0.846405846358702
17608,Brian Vaughn,0.8456760882895044
17599,Dan Abramov,0.8430529795077208
17599,Dan,0.8446325866422849
17591,Andrew Clark,0.8432984206287008
17582,Steven Luscher,0.8425353843753628
17579,Brian Vaughn,0.8425091764145284
17568,Laura González,0.8415114670411008
17568,Dan,0.841782534395681
17567,Brian Vaughn,0.8414646101822826
17560,Andrew Clark,0.8408516740682689
17556,Sunil Pai,0.8407202230639731
17554,Nicolas Gallagher,0.8405456686114013
17550,Nick Plekhanov,0.8415117059863827
17550,Brian Vaughn,0.8508534700452803
17540,Laura González,0.8383252242250088
17540,Dan Abramov,0.838355229739928
17536,Laura González,0.8376889274518585
17513,Dominic Gannaway,0.8363583527443981
17510,Andrew Clark,0.836092446858431
17510,Sebastian Markbage,0.8317043186897712
17508,Dominic Gannaway,0.8296896225182863
17493,Kunuk Nykjær,0.8328933945537752
17484,Sebastian Markbage,0.8439592676042029
17484,Andrew Clark,0.8440580372692442
17483,Andrew Clark,0.8267485106089631
17483,Sebastian Markbage,0.8317043186897712
17480,Sebastian Markbage,0.8320648343669775
17469,Luna Ruan,0.8307578478753048
17456,Sebastian Markbage,0.8300419061302682
17455,Sebastian Markbage,0.8327374544656334
17453,Chris Trevino,0.831241089353787
17438,Dan Abramov,0.8281009048821548
17430,Andrew Clark,0.8272657187294401
17427,Brady Pascoe,0.8866723524154381
17414,Dan Abramov,0.8262888674822942
17411,Andrew Clark,0.8257535937681411
17398,Sebastian Markbage,0.8337427546135041
17382,Andrew Clark,0.8219514197288982
17372,Sebastian Markbage,0.8218594911035645
17370,Luna Ruan,0.8212783954850227
17369,Luna Ruan,0.823695630877743
17367,Ambroos Vaes,0.8210716857874725
17354,Dominic Gannaway,0.8202543575119006
17350,Sebastian Silbermann,0.8194784319487983
