pr,commenter,weight
15693,DrahtBot,1.0003443242190289
15693,gkrizek,1.0001288417118788
15693,laanwj,1.001215284884934
15693,MarcoFalke,0.7514095860768057
15687,DrahtBot,1.000400144891014
15687,jonatack,0.51263128602843
15687,laanwj,1.0300630503011665
15686,practicalswift,1.000426718011065
15686,jnewbery,0.3125840156512967
15686,instagibbs,1.0002386076248242
15686,sipa,1.0003636617828569
15686,MarcoFalke,0.7501362508154685
15686,DrahtBot,1.0003435894065904
15685,practicalswift,1.0004779396057684
15685,MarcoFalke,1.0004733131051122
15685,DrahtBot,1.0004705029447873
15685,fanquake,1.0015185773051922
15683,practicalswift,1.000490457595995
15683,scravy,1.0005444760015976
15683,MarcoFalke,0.7503355835347831
15683,Bushstar,1.0004493184866525
15683,fanquake,1.0001940948567205
15681,DrahtBot,1.0005776639823887
15681,TheBlueMatt,0.7664705409088868
15681,sdaftuar,0.77610685413501
15681,ajtowns,0.7765458036115629
15681,ysangkok,1.0767279211431031
15680,promag,0.5003789960183083
15680,DrahtBot,1.000675364515596
15680,jnewbery,0.7502387372949642
15680,MarcoFalke,1.000477791808773
15672,practicalswift,1.0008600557773015
15672,promag,1.000764953936906
15672,DrahtBot,1.0433130869126366
15672,fanquake,1.0478528797163051
15672,dongcarl,1.0480454407089868
15670,DrahtBot,1.0010355076646602
15670,jnewbery,1.00003440310922
15669,promag,1.0000322069687533
15664,instagibbs,1.0011381330566338
15664,jnewbery,1.0010910925739922
15664,stevenroose,1.013091930457844
15660,sdaftuar,0.7506784119886738
15660,jnewbery,1.0006204643464318
15655,practicalswift,1.0019707642713551
15655,DrahtBot,1.0020541395734077
15655,promag,1.0020408599147228
15655,MarcoFalke,1.001454407894023
15655,sipa,1.001326691175026
15652,promag,0.06261256083679782
15652,gmaxwell,1.0021636863087988
15652,laanwj,1.00215689888958
15652,MarcoFalke,0.03518348812627948
15652,meshcollider,1.0015319300909005
15652,DrahtBot,1.001421126038562
15652,Sjors,1.001099981721264
15652,jnewbery,0.7504289110483096
15652,ryanofsky,0.5002765680718155
15650,gmaxwell,0.7516386997508502
15650,lucayepa,0.7515992103857905
15650,DrahtBot,1.0018037134288207
15650,MarcoFalke,1.0017504376454185
15650,sipa,1.0013293970303099
15650,hebasto,1.0110044439151096
15650,practicalswift,1.0110133710645355
15649,jonasschnelli,0.010887810342437914
15649,DrahtBot,1.002323943149928
15649,sipa,1.0010293032942768
15649,Empact,1.0195535021588489
15649,prusnak,1.0315745835480672
15649,laanwj,1.0347312484795321
15646,DrahtBot,1.0023559312126562
15646,jonatack,1.0021284891876716
15646,jnewbery,0.750732477724058
15646,practicalswift,1.0010971012174041
15646,MarcoFalke,0.31278720638432056
15646,laanwj,1.0011519046055204
15644,DrahtBot,1.0023934636485028
15644,gmaxwell,1.0016381678877087
15644,TheBlueMatt,1.0010855411834374
15644,sdaftuar,1.0004063435726187
15644,MarcoFalke,1.0004021248097106
15644,promag,1.0000727430940899
15644,fanquake,1.0011530058098161
15638,DrahtBot,1.0025320688653028
15638,Empact,1.0019514084844061
15638,ryanofsky,0.3132691879180446
15638,jnewbery,0.1096499366947925
15638,sipsorcery,1.0004038039361374
15638,Sjors,1.0002219301851147
15638,practicalswift,1.0014219607394628
15638,laanwj,1.0036767994862004
15637,DrahtBot,1.0025997645319382
15637,MarcoFalke,1.0017355455361243
15637,jnewbery,1.0010894732564772
