pr	reviewer	weight
19247	practicalswift	1.0145342786755664
19245	MarcoFalke	1.008566425352853
19245	kiminuo	1.0101631927792531
19243	jonatack	1.014484678814806
19241	donaloconnor	1.0139115209000644
19241	laanwj	1.0138513113909144
19241	MarcoFalke	1.041335728312288
19241	luke-jr	1.0414018207861744
19241	jnewbery	1.062712756582492
19240	laanwj	1.0144071551328868
19240	dongcarl	0.06307449404114746
19240	theuni	0.1895315853628816
19240	Sjors	0.010841829412813654
19240	fanquake	1.0076018298828313
19238	vasild	0.02091492513855965
19238	hebasto	0.003759706436596888
19238	jnewbery	0.3616933273490618
19238	ajtowns	1.1606949339587505
19237	MarcoFalke	0.5045009768259553
19237	elichai	1.0104133309085201
19233	MarcoFalke	1.0154467182802915
19233	hebasto	1.015427601944468
19228	elichai	1.015433950371046
19228	fanquake	1.0154922430349695
19228	laanwj	1.0153618588653868
19227	promag	1.0146504383391481
19222	Crypt-iQ	1.0042050624313335
19222	practicalswift	1.008500409300827
19222	MarcoFalke	1.008976303049011
19219	jonatack	0.1902917916422809
19219	pstratem	1.0153885065917303
19219	jasonbcox	1.015879736438871
19219	sipa	0.010867420867372387
19219	jnewbery	0.11045235532954659
19219	luke-jr	1.0145868184802294
19216	MarcoFalke	1.0162056087753724
19216	pstratem	1.0145571923190433
19216	promag	1.0142921273478416
19215	ryanofsky	0.5018956528045709
19215	achow101	1.0014268507735231
19215	meshcollider	1.0022513113167897
19213	vasild	0.8089016895485781
19213	hebasto	0.8088016021116031
19210	promag	1.0089620828001895
19210	hebasto	1.0028537491374463
19208	glozow	1.0159495949420398
19208	ycshao	0.18939974430330872
19208	MarcoFalke	0.315408296598025
19205	Sjors	0.11121586936271326
19205	fanquake	1.0169325785064731
19205	bliotti	0.06280202357543031
19205	fjahr	0.5010510339772909
19205	MarcoFalke	0.7522914909670715
19204	sipa	0.3170655942199473
19204	hebasto	1.0147374932430582
19204	MarcoFalke	0.19013538221647922
19204	rajarshimaitra	1.014573435751552
19204	jonatack	1.0115379392145285
19203	Crypt-iQ	0.020179640929510457
19203	practicalswift	0.006396437661619363
19203	vasild	0.12541206712205802
