pr,reviewer,weight
17225,NicolasHug,0.11327479055653096
17225,lucyleeow,0.00328024387120075
17225,jnothman,0.020179694136203696
17222,thomasjpfan,1.0369636324520104
17222,rth,1.0362767004964777
17222,NicolasHug,1.0361342158450844
17216,rth,1.0372053633404728
17216,hugolmn,1.0372025785567935
17205,jnothman,0.7784378781330614
17205,NicolasHug,1.0379187587552263
17205,ogrisel,1.037811109113071
17204,NicolasHug,1.0379139432310032
17202,TomDLT,0.19448494134172584
17202,venkyyuvy,1.037282399442304
17194,thomasjpfan,1.0360853361819913
17193,amueller,1.0376902836899828
17193,jnothman,1.0374292712422613
17193,lucyleeow,0.06447967608974647
17193,adrinjalali,0.5185862813197779
17193,glemaitre,0.006038041845565824
17193,thomasjpfan,1.0222494888392963
17192,cmarmo,0.31774044126885614
17192,amueller,1.0376871964063494
17192,avigupta2612,0.76922782629589
17192,venkyyuvy,1.0357549866661673
17192,glemaitre,0.06340765662615498
17192,thomasjpfan,1.0031305703265387
17179,jnothman,1.0389918971738303
17179,PabloRMira,1.0384676630602159
17178,KumarGanesha1996,1.0393797924316017
17178,haochunchang,0.7735527252550585
17178,adrinjalali,0.01098657155093958
17178,arka204,1.029546870558518
17177,rth,0.11377452305170518
17177,NicolasHug,0.7801645544625013
17177,thomasjpfan,1.0402245354408133
17176,NicolasHug,0.3237703375423056
17176,rth,1.0360465987359415
17176,thomasjpfan,1.0351168367925074
17175,rth,1.0402769365392808
17172,jnothman,1.032259078607598
17169,cmarmo,0.6073202441952015
17169,ogrisel,0.04214603729522965
17169,jjerphan,0.9045317004308436
17169,glemaitre,0.002136201818835165
17159,thomasjpfan,0.11215016568322539
17159,NicolasHug,0.006003161001461396
17159,amueller,0.03653089509160291
17159,rasbt,1.0392514221573201
17159,chkoar,1.0014247611791514
17157,smarie,0.0002645094927319994
17157,Justin-Huber,0.3196695160129046
17157,jnothman,0.3134766403916428
17151,NicolasHug,0.0033054316174539857
17151,lucyleeow,0.7820432292151505
17151,cmarmo,0.11404480488979218
17151,lorentzenchr,0.781419901638313
17151,thomasjpfan,0.5203950602064135
17150,thomasjpfan,1.0427449434532785
17150,lucyleeow,1.0427395806036746
17148,amueller,1.0384640249955008
17148,gbolmier,0.5190199026482473
17148,rth,0.32416645008611067
17144,thomasjpfan,1.0416286470650162
17144,lucyleeow,1.0411607173411943
17142,thomasjpfan,1.0409784179830988
17142,amueller,1.0319784033598969
17141,amueller,1.0392387999836838
17141,rsaite,1.0248764531010315
17134,thomasjpfan,1.0417101833892346
17134,NicolasHug,0.3251667424902685
17134,rth,0.32507602031820737
17133,rth,1.031977724711832
17132,NicolasHug,0.19312921833035895
17132,adrinjalali,1.0302494149022643
17132,thomasjpfan,1.0304425794252603
17130,jnothman,0.3248398629436534
17130,dupuisIRT,1.039417670179902
17129,rth,1.0445466658126756
17129,cmarmo,1.0445375654454732
17122,rth,1.0445899232480844
17122,adrinjalali,1.0445871660127781
17115,jnothman,1.044139036730412
17115,skeller88,1.0387571575984103
17115,thomasjpfan,1.0416343821305545
17114,jnothman,0.7741865445612388
17114,skeller88,0.7827391008070063
17114,thomasjpfan,0.5050872006043118
17113,thomasjpfan,1.0451495083334468
17113,codeloop,1.0450786752496375
17112,rth,7.582200465503053e-05
17112,lorentzenchr,1.045936365830297
17112,thomasjpfan,1.0451169825351914
17107,thomasjpfan,0.0032242105557669844
17107,jjerphan,0.31792265013775817
17107,ogrisel,0.7653508664582441
17101,NicolasHug,0.0017804985020729732
17101,jnothman,1.0427912145464084
17101,thomasjpfan,1.038577906390287
17100,NicolasHug,1.047462527740214
17100,thomasjpfan,1.0474242615987421
17099,NicolasHug,1.0475725361568542
17099,mathurinm,0.3271566492011799
17099,thomasjpfan,1.0475490994844177
17099,ogrisel,0.7832377370874621
17099,TomDLT,1.0442949024495616
17095,TomDLT,1.1288917690222116e-07
17095,NicolasHug,1.0449133566952307
17093,rth,1.0483481804353578
17093,ogrisel,0.7844763187755525
17090,rth,1.016257021158608
17090,thomasjpfan,0.005914321734762622
17090,lschwetlick,1.0092901900830482
17089,thomasjpfan,0.5208478184362297
17089,glemaitre,0.3230396510295206
17071,NicolasHug,1.0486920404891849
17071,thomasjpfan,1.049071371453535
17068,NicolasHug,1.049331729458119
17068,rth,1.04932857421902
17068,thomasjpfan,7.4693821496102e-05
17066,jnothman,1.050566123851783
17062,NicolasHug,0.020486963538306292
17062,lorentzenchr,0.7881161971031245
17062,jnothman,0.32787590649765996
17062,ogrisel,0.786290406460699
17062,TomDLT,0.3276096235806276
17062,GaelVaroquaux,1.047649073633064
17061,NicolasHug,1.050885259438199
17061,rth,1.0508490283593288
17061,ogrisel,0.7881356131541086
17061,jnothman,1.0506996943886386
17059,adrinjalali,1.0509637214966157
17053,rth,0.11342513014918194
17053,adrinjalali,1.0511483034458236
17053,thomasjpfan,0.32091148991898705
17053,jnothman,1.0034434513860642
17049,NicolasHug,1.0516164199000553
17049,tianchuliang,1.0516139445912698
17048,jnothman,1.0506832356886529
17048,chrispe,1.0502122383282269
17040,NicolasHug,1.0516473119125314
17040,thomasjpfan,1.0516269984619688
17038,rth,1.0464915867948377
17038,scoder,0.7762170006273548
17038,webber26232,1.0398071193645226
17038,thomasjpfan,0.7736169956125686
17036,ogrisel,0.014424676748300492
17036,lorentzenchr,0.08692068948415893
17036,rth,1.4027087653342767
17032,NicolasHug,0.5257388509306398
17032,jnothman,1.0509727682216277
17032,adrinjalali,1.0508314899537499
17029,ogrisel,1.053376059730797
17028,cmarmo,1.049378697357771
17028,lucyleeow,0.7797135819827069
17028,thomasjpfan,0.19409444559612107
17028,NicolasHug,1.0351530230989956
17026,rth,0.020074365156143963
17026,jeremiedbb,0.011075391171373804
17026,ogrisel,1.042689708370978
17026,jnothman,1.0321729033131988
17026,NicolasHug,0.19350499265111762
17021,jeremiedbb,0.020524755209587624
17021,mathurinm,0.011287627308870793
17021,agramfort,1.0533307903294649
17021,NicolasHug,0.06556995158705435
17016,glemaitre,0.02019021630296207
17015,NicolasHug,0.5267394192527476
17015,adrinjalali,1.052667899677724
17007,NicolasHug,1.053375806896165
17007,adrinjalali,1.0542167346936027
17007,rth,1.0517097705687815
17004,NicolasHug,1.0550938059955073
17004,adrinjalali,1.054980145375768
17004,jnothman,1.0543214765219455
17003,adrinjalali,1.0549777626244072
17002,adrinjalali,1.0549850544346913
16996,adrinjalali,0.5275079224594299
16996,NicolasHug,0.3297241471181684
16996,jnothman,1.0551169951462231
16996,thomasjpfan,0.329636922959697
16995,NicolasHug,1.0551271016792538
16994,adrinjalali,1.0709838860928453
16994,jnothman,1.0298204531299742
16994,proinsias,1.1104000980072781
16993,thomasjpfan,0.525785658367522
16985,NicolasHug,1.130721434234164e-07
16985,haochunchang,1.052592881172334
16982,NicolasHug,0.3299608851337636
16982,jnothman,7.64815383757501e-05
16982,adrinjalali,0.1978623574145024
16981,thomasjpfan,0.7890840393484114
16973,adrinjalali,1.056095145377012
16973,jnothman,1.0559763099392012
16973,NicolasHug,1.055088159519352
16968,rth,1.0567233676616532
16968,NicolasHug,1.056720904291921
16963,NicolasHug,1.5697942651048388e-06
16963,thomasjpfan,0.32936556507411996
16961,KumarGanesha1996,1.0393930055632028
16961,cmarmo,0.5120042950142181
16961,thomasjpfan,0.0009318831485648209
16961,arka204,1.0167913615117494
16959,thomasjpfan,0.011200030958048775
16959,FelixWick,0.11399391992622931
16959,sebastian-neubauer-by,1.0536571882336507
16959,jnothman,1.0427880411474568
16959,NicolasHug,0.3241675312113244
16959,GaelVaroquaux,1.0281856712284358
16959,amueller,1.0273276691969624
16959,ogrisel,1.026525192016521
16957,NicolasHug,0.7936176111154625
16957,thomasjpfan,1.0583363328904085
16957,rth,0.7933161732600105
16957,jnothman,1.0576225549341765
16957,adrinjalali,1.0574722296160126
16952,NicolasHug,1.0532121847435496
16952,thomasjpfan,1.05316396578302
16950,NicolasHug,1.0589871742368049
16950,thomasjpfan,1.058962507244459
16949,rth,0.7943785170051945
16949,NicolasHug,1.059153946220769
16948,GaelVaroquaux,1.003664609145857
16948,TomDLT,3.0263529036567376e-06
16948,cmarmo,0.7937561185259339
16948,jeremiedbb,1.0585393771814466
16945,adrinjalali,1.0257987433760332
16945,thomasjpfan,1.0256812609098476
16942,glemaitre,0.1938280344767535
16942,NicolasHug,0.5168595888522797
16942,lucyleeow,1.0337071665493869
16937,glemaitre,0.06308652015897315
16935,NicolasHug,0.11567411171601649
16935,cmarmo,0.19740294743367398
16935,jnothman,0.7866388954649022
16933,adrinjalali,0.5279037407205092
16933,NicolasHug,0.020620181008273064
16933,thomasjpfan,1.0552885614823806
16927,glemaitre,1.0338046287684914
16926,jnothman,1.0597572788811158
16925,NicolasHug,0.01993960625974877
16925,rth,0.06375721827582857
16923,TomDLT,1.0605091662862784
16923,haochunchang,0.795043764533399
16923,thomasjpfan,1.059909601866624
16921,thomasjpfan,1.0615222599223868
16921,lucyleeow,1.0614970043152656
16918,adrinjalali,0.5286336556349218
16918,lucyleeow,0.7932640378118434
16918,thomasjpfan,1.0607657189919035
16909,NicolasHug,5.937668503054679e-08
16906,thomasjpfan,0.005958582199906696
16906,RoeiKa,0.11153941819471233
16905,adrinjalali,1.0617695520493176
16903,thomasjpfan,0.5175599945975247
16903,NicolasHug,0.7729676258498293
16900,haochunchang,1.0587999000388875
16900,maxi-marufo,1.0585523201873317
16899,amueller,1.0376914790736138
16896,thomasjpfan,1.0648433726926745
