pr,commenter,weight
40578,gbaned,1.0059570415626133
40578,timshen91,1.0056208097173174
40564,reedwm,0.3135402401509036
40564,alextp,0.18801907530020437
40564,lgeiger,0.0058746536884436516
40564,crccw,0.7507146410485247
40554,googlebot,1.0095094020612099
40554,xingyu-long,0.5024070105168371
40554,yhliang2018,1.004714169243095
40552,kaixih,1.0094481537703568
40545,gbaned,0.011830064824135685
40545,tfeher,0.006763202718061837
40545,tensorflowbutler,1.1752446603870284
40545,bixia1,0.9134319219504659
40542,gbaned,0.7660905632146896
40542,tensorflowbutler,1.0302735951814683
40528,vnghia,1.0096842855118102
40512,googlebot,1.0105052284217022
40512,samholt,0.5038196909629553
40512,tanzhenyu,1.0052964102180806
40512,kyscg,1.0053812783240543
40496,tg-at-google,1.0097082167812588
40493,lgeiger,1.0109803113628544
40490,tg-at-google,1.0075516748820033
40489,sshiddib,1.0087807069198134
40483,MattConley,1.009576890278106
40480,yongtang,1.0096241438724831
40479,googlebot,1.0112534456486684
40479,brianmanderson,0.11103293925289213
40479,gbaned,0.1924056217058332
40479,tensorflowbutler,1.0424527130840202
40405,zhuzilin,0.0017191199341157694
40405,karmel,1.0056222053192658
40405,aaudiber,0.3141850873737414
40393,gbaned,1.0106608956178897
40393,nluehr,1.009741316685715
40371,review-notebook-app[bot],1.0149630274265877
40371,tg-at-google,1.0099192856218162
40368,gbaned,0.755993746389774
40368,googlebot,1.0047735444813037
40368,ngc92,1.004767328827333
40368,mihaimaruseac,0.7510307183772373
40368,rthadur,1.000905827333746
40368,MarkDaoust,1.0122906627879968
40364,googlebot,1.015188271094348
40364,shwetaoj,1.0120783139342446
40364,justkw,1.0151854855659288
40338,gbaned,0.19215266803121955
40338,benbarsdell,0.5094142491712952
40338,reedwm,1.004626060185287
40329,gbaned,0.3196025331316224
40329,chsigg,1.0057050601133526
40329,deven-amd,1.007733064179381
40329,ekuznetsov139,1.0140218054467356
40299,googlebot,0.5082554590515644
40299,CKHSUinHimax,1.0165107290339577
40299,bigcat-himax,1.0164960917936552
40282,wwwind,1.015878520103111
40274,mansnils,0.020062073186521704
40274,rthadur,0.32363018516830466
40274,gbaned,1.0187004328080658
40274,njeffrie,1.0300538571211568
40269,felix-johnny,0.3148140034752663
40216,PiyushDatta,0.13784946894905037
40216,gbaned,1.2726278780418705
40216,mihaimaruseac,1.4058480050828714
40216,qlzh727,1.4059125820468843
40214,yongtang,1.0169048371640443
40212,nammbash,1.0167834759640761
40212,penpornk,1.0167815760634866
40201,gbaned,1.0146604646313673
40201,tensorflowbutler,1.0071193868082067
40201,tfeher,1.0073595516009033
40197,googlebot,1.0192774214307332
40197,Sidong-Wei,0.010788461926274176
40197,joker-eph,1.0116019656146324
40197,gbaned,1.0030597926008862
40197,sanjoy,1.0027618244952823
40190,googlebot,0.7613730499721771
40190,akarmi,1.0193585349652183
40190,gbaned,1.0176973789540753
40190,TamasArm,0.31416952057216996
40190,yyoon,1.0039281131552154
40190,MeghnaNatraj,0.7521955346461703
40189,bhack,0.3180578917732441
40189,yifeif,1.017460560179921
40189,gbaned,1.016802862531272
