pr1,pr2,weight
34120,34080,0.9980282131482007
34120,34070,0.9974884376943679
34120,34063,0.9972853440946102
34120,34062,0.9972724898577281
34120,34060,0.9971983618652388
34117,34106,0.13326356005014578
34117,34102,0.13325341031736948
34117,34080,0.13308900345409694
34117,34070,0.13301702334742943
34117,34063,0.13298994042087128
34112,34106,0.1666236186669894
34112,34102,0.1666109281370122
34112,34062,0.16627936020246734
34112,34060,0.16626700053618798
34112,34055,0.16622316317962407
34111,34106,0.1817875488903145
34111,34102,0.18177370343216678
34111,34070,0.1814512431298993
34111,34062,0.18141196046563093
34111,34060,0.18139847598212253
34106,34080,0.9986901400804304
34106,34070,0.998150006628792
34106,34063,0.9979467783303138
34106,34062,0.9979339155680558
34106,34060,0.9978597384113104
34103,34070,0.427809861502238
34103,34062,0.4277172442742146
34103,34060,0.4276854517390815
34103,34055,0.4275726897382959
34103,34052,0.4275302783486662
34102,34080,0.9987662089632003
34102,34070,0.9982260343703245
34102,34063,0.9980227905922204
34102,34062,0.9980099268502232
34102,34060,0.9979357440435037
34101,34070,0.49912751365026004
34101,34062,0.4990194567518469
34101,34060,0.4989823642711876
34101,34055,0.4988508043840716
34101,34052,0.49880132284247747
34097,34080,0.37464218973597757
34097,34070,0.37443956755022617
34097,34063,0.3743633297946876
34097,34062,0.37435850454086267
34097,34060,0.37433067819982235
34089,34080,0.4997231107360946
34089,34070,0.4994528395500352
34089,34063,0.49935114847146206
34089,34062,0.4993447122213077
34089,34060,0.49930759556417187
34088,34070,0.1997950661717692
34088,34062,0.1997518122244745
34088,34060,0.1997369645263911
34088,34055,0.19968430260006356
34088,34052,0.1996644957018127
34087,33560,0.7310201421067132
34087,33319,0.7214841355231788
34087,31318,0.7013945077566799
34087,34060,0.6658372843982729
34087,34055,0.6656617321458381
34082,34070,0.3331018022872401
34082,34062,0.33302968855552506
34082,34060,0.33300493421555977
34082,34055,0.3329171353379011
34082,34052,0.3328841129333368
34080,34070,0.9994591581212618
34080,34062,0.9992427836402653
34080,34060,0.9991685091944003
34080,34055,0.9989050720357113
34080,34052,0.9988059895797222
34070,34063,0.9997963950336837
34070,34060,0.9997091937929631
34070,34055,0.9994456140793266
34070,34052,0.9993464780063975
34070,34024,0.9975776621352445
34068,34060,0.33324333801009076
34068,34055,0.3331554762757491
34068,34052,0.33312243022989374
34068,34024,0.33253281266021645
34068,34022,0.3323882471678972
34064,34062,0.7499823805840121
34064,34060,0.7499266338459436
34064,34052,0.7496545444918088
34064,34033,0.7485903279914291
34064,34022,0.7480023481250411
34063,34062,0.9999871107733025
34063,34060,0.9999127810010581
34063,34052,0.9995499913487176
34063,34033,0.998131020968876
34063,34022,0.9973470395007722
34062,34060,0.99992566926969
34062,34055,0.9996620324809115
34062,34052,0.9995628749412111
34062,34024,0.9977936760534155
34062,34022,0.9973598946985539
34060,34055,0.9997363436134498
34060,34052,0.9996371787027493
34060,34033,0.9982180845509363
34060,34024,0.9978678482993325
34060,34022,0.9974340346987892
34057,31318,0.5267464043598837
34057,34055,0.4999111342477617
34057,34052,0.4998615475309212
34057,34033,0.49915193947118713
34057,34024,0.49897680629441266
34055,34052,0.9999008089369421
34055,34033,0.998481340533219
34055,34022,0.9976970839068038
34055,34008,0.997402767664272
34055,34003,0.9967850376661253
34052,34033,0.9985803907837296
34052,34024,0.9982300274128331
34052,34022,0.9977960563583489
34052,34013,0.9976291682038134
34052,34008,0.9975017109193801
34048,34033,0.332875362665935
34048,34024,0.33275856953117244
34048,34022,0.3326139058931908
